config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"As of December 31, 2006, what percentage of the total route miles operated by Union Pacific Corporation was accounted for by the main line?",0.5294596480347313,0.529,0.9650732170011906,0.9650732170011906,6,6.217144869737482,0.0,0.4955692395159959,0.19671349884768402,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"In the context of Aon's Employee Share Purchase Plan for U.S. employees, what was the average share price at which the company's ordinary shares were purchased in 2015, considering the plan's provisio",21.863976911640382,0,1.2779859820002457,1.2779859820002457,2,1.5649623925214662,0.0,0.6056252020607777,0.11656094243372281,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage change in total rental expense under operating leases for Sysco from July 1, 2006 to July 2, 2007, given that the total rental expense under operating leases was $100,690,000 i",0.086074857081221,0.09,1.1780264189983427,1.1780264189983427,5,4.244386984335565,0.0,0.5494261441438,0.15447024887588617,0.49999999995,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What is the difference in the excess of current cost over LIFO cost between the fiscal years ending February 3, 2006, and January 28, 2005, for Dollar General?",12.1,0.0,0.9636637820003671,0.9636637820003671,4,4.150825292714463,0.0,0.5500297725246371,0.12668478922864998,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What percentage of Citigroup's total principal transactions revenue in 2018 was attributed to interest rate risks, as outlined in the company's 2018 financial report?",0.5722798499227544,0.5717,1.2803556869985186,1.2803556869985186,7,5.467230763359041,0.0,0.5259915721991921,0.21721300381351322,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What percentage of the present value of lease obligations for Arista Networks, as of December 31, 2015, is classified as the current portion?",0.03140130682085272,0.0314,0.9623709410006995,0.9623709410006995,7,7.273702583664059,0.0,0.5580857510562177,0.9625785238272673,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"As of December 31, 2018, what percentage of Republic Services' restricted cash and marketable securities was dedicated to supporting insurance programs for workers' compensation, commercial general li",0.727104532839963,0.727,1.2740387839985488,1.2740387839985488,6,4.709432770303196,0.0,0.49820609759542905,0.9533795349918681,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the ratio of the pre-tax gain on the securities transferred from held-to-maturity securities to available-for-sale securities to their carrying value during the year ended December 31, 2018, ",1.4893617021276595,0.0014893617,1.376664076000452,1.376664076000452,13,9.443117044041855,0.0,0.5933007311634189,0.21148464765685898,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the average residential mortgage loan balance for the years 2007 and 2006 at PNC Financial Services, as reported in the 'Note 5: Loans, Commitments to Extend Credit and Concentrations of Cred",7947.0,7947.0,1.2762668739997025,1.2762668739997025,7,5.484746288260736,1.0,0.481825591879466,1.0,0.249999999975,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What percentage of Packaging Corporation of America's total purchase commitments for energy, as outlined in the notes to consolidated financial statements for the year 2005, is allocated to the year 2",0.3616118769883351,0.362,0.9185777019993111,0.9185777019993111,6,6.531837194546336,1.0,0.4924473217150449,0.2036923092576913,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the change in the total net derivative receivables reported on the consolidated balance sheets of JPMorgan Chase from 2014 to 2015, considering the fair value of derivative contracts and the ",-19.299999999999997,-19.3,1.4260065209964523,1.4260065209964523,6,4.207554391691962,1.0,0.5576218733626145,0.9376467686309466,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,What percentage of System Energy's receivables from the money pool in 2004 was utilized by money pool activity in terms of operating cash flows?,0.6900246785296792,0.1595,0.9686814369997592,0.9686814369997592,7,7.226317892165555,0.0,0.5357729270592309,0.15509423563765395,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the combined total of unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors at PNC Financial Services for the years 2011 and 2012, in",184.0,184.0,1.1734695739978633,1.1734695739978633,6,5.113042666763616,1.0,0.5173159558045408,1.0,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the decline in commercial paper issued by conduits during 2003, in billions, as reported in JPMorgan Chase's 2003 Annual Report?",5.800000000000001,5.8,1.2740066110018233,1.2740066110018233,4,3.1397011329906475,1.0,0.443775346035361,0.9255234790838809,0.3333333333,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage change in risk-weighted assets at GS Bank USA, a subsidiary of Goldman Sachs, between December 2011 and December 2012, as reflected in the table presenting regulatory capital r",-0.02796390838828618,-2.82,1.1728361089990358,1.1728361089990358,6,5.115804291804024,0.0,0.5452145131045335,0.17143181646665268,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"In the 2012 financial report of Snap-on, what was the percentage change in the number of non-vested performance awards from the beginning to the end of the year?",-905.0,0,1.0998500369969406,1.0998500369969406,2,1.8184297247112455,0.0,0.502329329324852,0.13623649707676228,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the ratio of Devon Energy's debt maturities scheduled for 2013 to those scheduled for 2014 as of December 31, 2012?",6.378,0.6378,0.9411859289975837,0.9411859289975837,7,7.437425257149133,0.0,0.5183689770650782,0.19055993259608173,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What is the average value of settlements, as reflected in the reconciliation of unrecognized tax benefits for Merck & Co. from 2011 to 2013?",-309.6666666666667,0.0,1.17447808200086,1.17447808200086,4,3.405768112066881,0.0,0.562093236685348,0.12783991306950374,0.249999999975,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage change in the account balance at the end of 2011 for SL Green Realty Corp?'s restricted stock, considering the balance at the beginning and end of the year as presented in the ",0.9367660833331044,0.3411,1.171513651002897,1.171513651002897,7,5.975175785623594,0.0,0.555520866705404,0.1797385848781806,0.3333333333,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010, as disclosed in the Notes to Consolidated Financial Statements for the year 2010?",26.8,26.8,1.2726859690010315,1.2726859690010315,5,3.92869892635388,0.0,0.5244250771573902,1.0,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What are the total operating expenses for Lockheed Martin's fiscal year 2016, as indicated in the provided financial table?",5590.0,0,0.840576291000616,0.840576291000616,2,2.3793200229561724,0.0,0.5924299550460255,0.14413234587777732,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the change in millions of total shareholders' equity for Goldman Sachs from December 2012 to December 2013, as reflected in the table presenting information on assets, unsecured long-term bor",2751.0,2751.0,1.3029390679985227,1.3029390679985227,7,5.372469190560749,1.0,0.4831363161521039,1.0,0.99999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,What was the percentage decrease in development costs incurred by Marathon Oil during 2004 compared to the previous year?,0.11346633416458853,0.114,1.1696381639994797,1.1696381639994797,6,5.129791575442018,0.0,0.5580823775395206,0.16576397906598223,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What were the net revenues in investment management for Goldman Sachs in 2016, in billions?",5.813084112149532,5.78,1.2068623890008894,1.2068623890008894,5,4.1429744149532155,0.0,0.5324986152654226,0.16399672020573328,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"By what percentage did American Water Works' gross liability for unrecognized tax benefits, excluding interest and penalties, increase from the balance at December 31, 2011, to the balance at December",0.5297682438257518,0.5829,1.0347661769992555,1.0347661769992555,7,6.764813303329527,0.0,0.5103245431681876,0.1870728957290665,0.99999999995,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage cumulative total shareholder return on Discovery, Inc.'s Series A common stock (DISCA) from the first trading day, September 18, 2008, to the end of the year 2011, assuming a $",1.9667000000000001,0,1.1858357050004997,1.1858357050004997,2,1.6865742796968297,0.0,0.5199201647642876,0.1237390232088392,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the profit margin of International Paper's printing papers segment in 2005, given that the operating profit was $473 million and the net sales were $7,170 million?",0.06596931659693166,0.066,1.4679085449970444,1.4679085449970444,6,4.087448104617499,0.0,0.5404273402806342,0.9464831384585376,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"By what percentage did the potential maximum exposure under the loss share arrangements for commercial mortgage loan recourse obligations decrease from December 31, 2011, to December 31, 2012, for PNC",2.500000000000002,-0.025,1.1745375969985616,1.1745375969985616,7,5.959792192168177,0.0,0.44940374379756204,0.9174129833405977,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage increase in asset retirement obligations for the closure of assets used in the chemicals manufacturing process at PPG Industries from 2004 to 2005, and then from 2005 to 2006?",1.1111111111111112,0.1111111111111111,1.3703716300005908,1.3703716300005908,19,13.864852120436709,0.0,0.4669149823778183,0.22676853317543336,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What is the total value, in millions, of securities issued and approved by security holders under Global Payments' equity compensation plans as of May 31, 2014, according to the company's consolidated",31.32382085,31.31,1.184998734999681,1.184998734999681,6,5.063296544364341,0.0,0.5733365742212994,0.19626764174116962,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage increase in Under Armour, Inc.'s working capital from December 31, 2015, to December 31, 2016, as reflected in the company's consolidated financial statements for the year 2016",0.25430975741039047,0,1.09533450500021,1.09533450500021,2,1.825926226983616,0.0,0.5204449826770158,0.13385750997855006,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"As of December 31, 2011, what percentage of PNC Financial Services' total loans held for sale did commercial mortgage loans held for sale designated at fair value represent, according to Table 15 in t",0.28712534059945505,0.0,0.9504624420005712,0.9504624420005712,4,4.208477708577985,0.0,0.5451852951278788,0.14700602941697016,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_concise,"What was the percentage decrease in the accrued liability for unrecognized tax benefits for PPG Industries from the beginning of 2007 to the beginning of 2008, as reflected in the notes to the consoli",-0.1,0.10,1.0735593550016347,1.0735593550016347,5,4.6574043407151775,0.0,0.4857447548243958,0.18386166699657722,0.49999999995,0.0
