config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall,answer_valid
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is active learning strategies,Active learning is an umbrella term that refers to several models of instruction that focus the responsibility of learning on learners.,"Active learning strategies include small-group work, role-play, simulations, data collection and analysis, learning through play, technology-based learning, activity-based learning, group work, and the project method.",2.210255438999866,2.9102698389997386,0,0,1.0,0.9323306586908359,0.18921893515629204,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the formula for calcium nitrate,"Calcium nitrate, also called Norgessalpeter (Norwegian saltpeter), is the inorganic compound with the formula Ca(NO3)2.",The formula for calcium nitrate is Ca(NO3)2(H2O)x.,3.0016733429997657,3.3017995189998146,0,0,1.0,0.9805316132272321,0.1930528745080104,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how long to take iwo jima,"The Battle of Iwo Jima (19 February – 26 March 1945), or Operation Detachment, was a major battle in which the United States Armed Forces fought for and captured the island of Iwo Jima from the Japane",The assault on Iwo Jima lasted 36 days.,2.7165864559997317,2.9193790790000094,0,0,1.0,0.49586919370631594,0.40514208711571853,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what species is a spider,Spiders ( order Araneae) are air-breathing arthropods that have eight legs and chelicerae with fangs that inject venom .,Spiders are air-breathing arthropods that belong to the order Araneae.,4.264477023999916,4.569468952999614,0,0,1.0,0.8099776854978842,0.6504090688874827,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how is whooping cough distinguished from similar diseases,"Symptoms are initially mild, and then develop into severe coughing fits, which produce the namesake high-pitched ""whoop"" sound in infected babies and children when they inhale air after coughing.","Vomiting after a coughing spell or an inspiratory whooping sound on coughing almost doubles the likelihood that the illness is pertussis, while the absence of a paroxysmal cough or posttussive emesis makes it almost half as likely.",2.302094026999839,3.838637067000036,0,0,1.0,0.5869749354453035,0.19359085831829775,0.5833333333041666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who wrote the song for star wars,"The music of Star Wars consists of the scores written for all six Star Wars films by composer John Williams from 1977 to 1983 for the Original Trilogy , and 1999 to 2005 for the Prequel Trilogy .",The music for the primary feature films was written by John Williams.,3.8349707930001387,4.041998899000191,0,0,1.0,0.6245276287694309,0.4967090061502913,0.5916666666469445,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who are the members of the climax blues band?,"The original members were guitarist/vocalist Peter Haycock , guitarist Derek Holt; keyboardist Arthur Wood; bassist Richard Jones; drummer George Newsome; and lead vocalist and saxophonist Colin Coope","The Climax Blues Band was formed by vocalist and harmonica player Colin Cooper, guitarist and vocalist Pete Haycock, guitarist Derek Holt, bassist and keyboardist Richard Jones, drummer George Newsome, and keyboardist Arthur Wood.",2.9100143460000254,3.7257955159998346,0,0,1.0,0.5208448151248881,0.902146461912079,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how many players on a side for a football game,"It is played by two teams, eleven players to a side, who advance an oval ball over a rectangular field that is 120 yards long by 53.3 yards wide and has goalposts at both ends.",I cannot answer from the provided context.,4.747098209999876,4.864559267999994,0,0,1.0,0.0,0.10355600985738443,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the latest season of psych,"Psych began its seventh season on February 27, 2013.","The eighth season of Psych was its last, with the series finale airing on March 26, 2014.",4.858182827000292,5.266660722000324,0,0,1.0,0.5954634882096399,0.19180892856701406,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who played the lead roles in the movie leaving las vegas,Nicolas Cage stars as a suicidal alcoholic who has ended his personal and professional life to drink himself to death in Las Vegas .,"Nicolas Cage stars as the lead character, with Elisabeth Shue playing the sex worker he develops a romantic relationship with.",2.7106862900000124,3.121957433999796,0,0,1.0,0.62525018153566,0.3920221697259492,0.17142857142,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how did women's role change during the war,"Whether it was on the home front or the front-lines, for civilian or enlisted women, the World Wars started a new era for women's opportunities to contribute in war and be recognized for efforts outsi","Women were required to undertake new roles in industrial production, domestic service, nursing, and the armed forces to address severe labor shortages caused by men fighting in the wars.",2.8794149109999125,3.3888586699999905,0,0,0.8,0.8725627046711285,0.5543543273983268,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who has brad pitt dated,"Following a high-profile relationship with actress Gwyneth Paltrow , Pitt was married to actress Jennifer Aniston for five years.","Brad Pitt has dated Robin Givens, Jill Schoelen, Juliette Lewis, Gwyneth Paltrow, Jennifer Aniston, Angelina Jolie, and Ines de Ramon.",4.555466969999998,5.169904974000019,0,0,1.0,0.5683580073375781,0.48086495229143034,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the erb/heart,"In cardiology, Erb's point refers to the third intercostal space on the left sternal border where S2 is best auscultated .",I cannot answer from the provided context.,4.856028044999675,6.704618810999818,0,0,0.0,0.0,0.10794096021822942,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who makes skittles?,"Skittles is a brand of fruit-flavoured sweets , currently produced and marketed by the Wm. Wrigley Jr. Company , a division of Mars, Inc.","Skittles are produced and marketed by the Wrigley Company, a division of Mars, Inc.",2.8096136829999523,3.2197898080003142,0,0,1.0,0.5299710516680293,0.8553669268203784,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who invaded north africa during ww2,"Operation Torch (initially called Operation Gymnast) was the British – American invasion of French North Africa in World War II during the North African Campaign , started on 8 November 1942.","The Germans and the Italians immediately occupied southern France and Axis forces started to build up in French Tunisia, while the Allies began the Tunisia Campaign after consolidating in Algeria.",5.981666817000132,6.600753015999999,0,0,1.0,0.4058621851921034,0.17854760151651605,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,when did qing dynasty begin,"The Qing Dynasty, also Empire of the Great Qing or Great Qing, was the last imperial dynasty of China , ruling from 1644 to 1912 with a brief, abortive restoration in 1917.",The Qing dynasty was officially proclaimed in 1636.,4.548721896999723,4.75947961699967,0,0,1.0,0.6706414246128239,0.1899772868484315,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what county is coatesville indiana located in,"Coatesville is a town in Clay Township , Hendricks County , Indiana , United States .","Coatesville is a town in Clay Township, Hendricks County, Indiana, United States.",4.546895636000045,4.859216454000034,0,0,1.0,0.35031097522448446,0.7954545454545454,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how many seasons were there of the wire,"The Wire premiered on June 2, 2002, and ended on March 9, 2008, comprising 60 episodes over five seasons.",The Wire has five seasons.,3.015001962000042,3.016814118000184,0,0,1.0,0.6277202385947594,0.48216238011650603,0.49999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what type of land is savannah,"A savanna, or savannah, is a grassland ecosystem characterized by the trees being sufficiently widely spaced so that the canopy does not close.",A savanna is a mixed woodland-grassland ecosystem characterized by trees being sufficiently widely spaced so that the canopy does not close.,4.347358876000271,4.769969668000158,0,0,1.0,0.7302960294568628,0.9926795451259766,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what does uncle sam represent to the american people,"Uncle Sam (initials U.S.) is a common national personification of the American government that, according to legend, came into use during the War of 1812 and was supposedly named for Samuel Wilson .",Uncle Sam is a common national personification of the federal government of the United States or the country in general.,3.4177283540002463,3.7246025150002424,0,0,1.0,0.3652515676980846,0.45017000585403977,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the actresses name that played in walk that line?,"The film was nominated for five Academy Awards including Best Actor (Joaquin Phoenix), Best Actress (Reese Witherspoon, which she won), and Best Costume Design ( Arianne Phillips ).",Reese Witherspoon played the role of June Carter in the film Walk the Line.,2.399264846999813,5.473356303999935,0,0,1.0,0.5635809159734719,0.38077267917045515,0.187499999990625,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,where is humboldt ks,"Humboldt is a city situated along the Neosho River in the southwest part of Allen County , located in southeast Kansas , in the Central United States .","Humboldt is a city in Allen County, Kansas, United States, situated along the Neosho River.",3.8317011409999395,5.265672984000048,0,0,1.0,0.42386059255034697,0.6736712315532508,0.3333333333,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who is the founder of twitter,"Twitter was created in March 2006 by Jack Dorsey and by July, the social networking site was launched.","Twitter was created by Jack Dorsey, Noah Glass, Biz Stone, and Evan Williams.",2.9105349110000134,5.274548627000058,0,0,1.0,0.5594776523086104,0.398306350769529,0.999999999975,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is in a hot toddy,"A hot toddy, also hot totty, and hot tottie, is typically a mixed drink made of liquor and water with sugar and spices and served hot.","A hot toddy is typically made of liquor, hot water, honey or sugar, lemon, herbs such as tea, and spices.",4.751375535000079,7.1044705730000715,0,0,1.0,0.8888090827552526,0.6504728727887896,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the main component of vaccines,"The agent stimulates the body's immune system to recognize the agent as foreign, destroy it, and ""remember"" it, so that the immune system can more easily recognize and destroy any of these microorgani","Most vaccines are created using inactivated or attenuated compounds from micro-organisms, while synthetic vaccines are composed mainly or wholly of synthetic peptides, carbohydrates, or antigens.",2.3043716610000047,2.9162592480001877,0,0,1.0,0.6406217269878248,0.16072423832424998,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is general chu chicken,"General Tso's chicken (sometimes Governor Tso's chicken, General Gau's chicken, General Tao's chicken, General Tsao's chicken, General Tong's chicken, General Tang's chicken or simply General's Chicke",I cannot answer from the provided context.,1.0706031839999923,1.1645030390000102,0,0,1.0,0.0,0.11062060509940469,0.9999999999666667,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who owns youtube,"In November 2006, YouTube, LLC was bought by Google for US$1.65 billion, and operates as a subsidiary of Google.",YouTube is owned by Google.,2.405313520999698,2.4078509369996937,0,0,1.0,0.7019702168892185,0.4856660592303082,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what order is the moth,"A moth is an insect related to the butterfly , both being of the order Lepidoptera .",Moths are members of the order Lepidoptera.,2.0989560490002077,4.8946123430000625,0,0,1.0,0.9044044290644287,0.5322662986451036,0.9999999999666667,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,where fourth of july came from,"Independence Day, commonly known as the Fourth of July, is a federal holiday in the United States commemorating the adoption of the Declaration of Independence on July 4, 1776, declaring independence ",I cannot answer from the provided context.,3.042533417999948,4.728979899000024,0,0,0.0,0.0,0.12289540563981573,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who made the matrix,"The Matrix is a 1999 American–Australian science fiction action film written and directed by The Wachowski Brothers and starring Keanu Reeves , Laurence Fishburne , Carrie-Anne Moss , Joe Pantoliano ,",The Matrix was written and directed by the Wachowskis.,2.9117301000001135,3.0760687820002204,0,0,1.0,0.4896695123904314,0.43747051601850445,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What is the prostate for?,"The prostate (from Greek προστάτης – prostates, literally ""one who stands before"", ""protector"", ""guardian"") is a compound tubuloalveolar exocrine gland of the male reproductive system in most mammals ",The prostate is both an accessory gland of the male reproductive system and a muscle-driven mechanical switch between urination and ejaculation.,3.6715634759998466,4.084259706000012,0,0,1.0,0.89108561352766,0.38425996750766367,0.99999999995,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,WHAT ARE HERITABLE TRAITS,heritability of a trait within a population is the proportion of observable differences in a trait between individuals within a population that is due to genetic differences.,I cannot answer from the provided context.,0.6021906279997893,2.709651526000016,0,0,1.0,0.0,0.09580885274913674,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is a CMM machine,A coordinate measuring machine is a device for measuring the physical geometrical characteristics of an object.,A coordinate measuring machine (CMM) is a device that measures the geometry of physical objects by sensing discrete points on the surface of the object with a probe.,1.479325112999959,1.9757091379997291,0,0,1.0,0.7137527400173981,0.8411109489356121,0.10555555555027778,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,Where does the word baptism come from,"Baptism (from the Greek noun βάπτισμα baptisma; itself derived from βαπτισμός baptismos, washing) is a Christian rite of admission (or adoption ), almost invariably with the use of water, into the Chr",The English word baptism is derived indirectly through Latin from the neuter Greek concept noun báptisma.,4.876271067999824,5.286836714999936,0,0,1.0,0.8760036023271177,0.3690272214282839,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what can sql 2005 do,"As a database, it is a software product whose primary function is to store and retrieve data as requested by other software applications, be it those on the same computer or those running on another c","SQL Server 2005 can act as a scripting language to create and run SQL statements, includes the SQL CLR component to integrate with the .NET Framework, and allows stored procedures and triggers to be written in managed .NET languages.",4.350120639000124,4.969783159000144,0,0,0.6666666666666666,0.6165832400609886,0.15089724640620855,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what company is cricket wireless by,"The company is a subsidiary of Leap Wireless , utilizing its CDMA 1X, 1xEV-DO and LTE networks.",Cricket Wireless is owned by AT&T.,2.8346984579998207,5.88119249500005,0,0,1.0,0.47987629009446753,0.18878049129411767,0.4166666666458333,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who is st patty?,"It is named after Saint Patrick ( AD 385–461), the most commonly recognised of the patron saints of Ireland .",Saint Patrick was a 5th-century Romano-British Christian missionary and Bishop in Ireland.,1.9058869360001154,2.1964532239999244,0,0,1.0,0.4672804791964069,0.16768562502222553,0.6666666666333333,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how a water pump works,"Pumps operate by some mechanism (typically reciprocating or rotary ), and consume energy to perform mechanical work by moving the fluid.","A pump is a device that moves fluids by mechanical action, typically converting electrical energy into hydraulic energy.",2.3344349589997364,2.707997071999671,0,0,1.0,0.6748679476942616,0.6260780767516304,0.6666666666333333,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what school did Zach Thomas play for before making it in to the NFL,"He played college football for Texas Tech University , and was recognized as an All-American .",Zach Thomas played college football for Texas Tech University.,2.399530825000056,2.5056677580000724,0,0,1.0,0.80255193710385,0.7326534761788276,0.16666666665,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what are private labels,Private label products or services are typically those manufactured or provided by one company for offer under another company's brand .,"A private label is a brand owned by a company, offered by that company alongside and competing with brands from other businesses.",2.4998856029997114,2.8079772329997468,0,0,1.0,0.8920174725088689,0.20335877438017244,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is a letterbox movie,"The resulting videographic image has mattes (black bars) above and below it; these mattes are part of the image (i.e., of each frame of the video signal).","Letterboxing is the practice of transferring film shot in a widescreen aspect ratio to standard-width video formats while preserving the film's original aspect ratio, resulting in black bars above and below the image.",2.5046502280001732,3.016766894000284,0,0,1.0,0.8145975204153725,0.3746076494131621,0.8333333332916666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what day is 2011 super bowl?,"The game was played on February 6, 2011, at Cowboys Stadium in Arlington, Texas , the first time the Super Bowl was played in the Dallas–Fort Worth area.","The 2011 Super Bowl was played on February 6, 2011.",2.8093734450003467,3.1260666490002222,0,0,1.0,0.6982244632342355,0.582918461462641,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,how many humps on a camel,"The two surviving species of camel are the dromedary , or one-humped camel, which is native to the Middle East and the Horn of Africa ; and the Bactrian , or two-humped camel, which inhabits Central A","There are three surviving species of camel: the one-humped dromedary, the two-humped Bactrian camel, and the wild Bactrian camel.",2.911341044999972,3.43995660399969,0,0,1.0,0.6563385699174233,0.5711426196242825,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what years was the 18th century,"The 18th century lasted from January 1, 1701 to December 31, 1800 in the Gregorian calendar .","The 18th century lasted from January 1, 1701 to December 31, 1800.",2.3834169759998076,2.8022261390001404,0,0,1.0,0.8892278659842492,0.9952758438343359,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what creates a cloud,"In meteorology , a cloud is a visible mass of liquid droplets or frozen crystals made of water or various chemicals suspended in the atmosphere above the surface of a planetary body.","On Earth, clouds are formed as a result of saturation of the air when it is cooled to its dew point, or when it gains sufficient moisture from an adjacent source to raise the dew point to the ambient temperature.",1.9845637849998639,2.604856409999684,0,0,1.0,0.7847051670023913,0.20739918759333312,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what did tycho brahe do,Tycho was well known in his lifetime as an astronomer and alchemist .,"Tycho Brahe compiled the most extensive and accurate catalog of stellar positions up to that time, laid the groundwork for future astronomers, and discovered a supernova which he documented in his book De nova stella.",2.6021691040000405,3.2177059750001717,0,0,1.0,0.5390911293057595,0.17741884502852218,,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what food is in afghan,"Accompanying these staples are dairy products ( yogurt and whey ), various nuts , and native vegetables, as well as fresh and dried fruits; Afghanistan is well known for its grapes .","Afghan cuisine is mainly based on mutton, beef, poultry, fish, rice, Afghan bread, vegetables, dairy products, and fresh and dried fruits.",2.811594887999945,3.323975756999971,0,0,0.6,0.613745594509893,0.49592961631475546,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who designed the statue of liberty,"The Statue of Liberty (Liberty Enlightening the World; French: La Liberté éclairant le monde) is a neoclassical sculpture on Liberty Island in New York Harbor , designed by Frédéric Bartholdi and dedi",Bartholdi designed the Statue of Liberty.,2.708335283999986,2.9231399109999074,0,0,1.0,0.5737087740092324,0.38998020564107677,0.8055555555287036,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what percentage of water in in the body,"Arthur Guyton 's Textbook of Medical Physiology states that ""the total amount of water in a man of average weight (70 kilograms) is approximately 40 litres, averaging 57 percent of his total body weig","By weight, the average adult human is approximately 60% water, and the average child is approximately 70% water.",2.700642673999937,3.0993770770000992,0,0,1.0,0.8843020866256222,0.5002273151068675,0.0,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,How many Muslims live in the United Kingdom?,"Today it is the second largest religion in the country with results from the United Kingdom Census 2011 suggesting that by 2011 the total Muslim population had reached 2.7 million, 4.8% of the total p","The 2021 Census shows a Muslim population of 3,868,133 in England and Wales, while the 2011 Census reported 76,737 Muslims in Scotland.",0.7733009900002799,1.4919553540003108,0,0,1.0,0.6691329352912243,0.19112778479157796,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the color puce,"Puce (often misspelled as ""puse"", ""peuse"" or ""peuce"") is defined in the United States as a brownish-purple color.","Puce is a dark red or purple brown color, a brownish purple or a ""dark reddish brown.""",5.7808724110000185,6.094704956999976,0,0,1.0,0.9587820816726169,0.44500295565040876,0.9999999999,0.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,where was martin luther king shot?,"King was assassinated on April 4, 1968, in Memphis, Tennessee .",Martin Luther King Jr. was fatally shot while standing on the second-floor balcony of a motel.,2.6776858949997404,2.885633511999913,0,0,1.0,0.6252082025425748,0.15779722549332473,0.49999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is in fruitcake,"Fruit cake (or fruitcake) is a cake made with chopped candied fruit and/or dried fruit , nuts , and spices , and (optionally) soaked in spirits .","Fruitcake is made with candied or dried fruit, nuts, and spices, and optionally soaked in spirits.",2.7070613880000565,3.0292418180001732,0,0,1.0,0.8813316634435546,0.8741512415785891,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,where is the brisket from,Brisket is a cut of meat from the breast or lower chest of beef or veal .,Brisket is a cut of meat from the breast or lower chest of beef or veal.,2.2960528630001136,2.580600590999893,0,0,1.0,0.8355403847861874,1.0,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is google openid,"OpenID is an open standard that allows users to be authenticated by certain co-operating sites (known as Relying Parties or RP) using a third party service, eliminating the need for webmasters to prov",I cannot answer from the provided context.,2.1085191409997606,2.212780828999712,0,0,1.0,0.0,0.13461134232835162,0.5833333333041666,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who wrote a rose is a rose is a rose,"The sentence ""Rose is a rose is a rose is a rose."" was written by Gertrude Stein as part of the 1913 poem Sacred Emily, which appeared in the 1922 book Geography and Plays.","Gertrude Stein wrote the sentence ""Rose is a rose is a rose is a rose"" as part of the 1913 poem ""Sacred Emily"".",2.9221500939997895,3.433083807999992,0,0,1.0,0.7958545164335922,0.8425986678445214,0.99999999995,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,What are the different translations for the Bible,"The Bible has been translated into many languages from the biblical languages of Hebrew , Aramaic and Greek .","The Bible has been translated into 724 languages in its entirety, with the New Testament available in an additional 1,617 languages and smaller portions in 1,248 other languages.",0.9586794899996676,4.44450264399984,0,0,1.0,0.856572158838007,0.21484072018422326,0.13247863247200856,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,who is suicide tna,Suicide is a fictional character from TNA Impact!,"Suicide is a professional wrestling persona used by multiple wrestlers in Impact Wrestling, including Frankie Kazarian, Christopher Daniels, Kiyoshi, T. J. Perkins, Jonathan Gresham, and Caleb Konley.",3.4235746020003717,4.246998884000277,0,0,1.0,0.5506951959072158,0.43293294361935575,0.698412698389418,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,what is the fundamental theorem of calculus used for,"The first part of the theorem, sometimes called the first fundamental theorem of calculus, shows that an indefinite integration can be reversed by a differentiation.","The fundamental theorem of calculus links the concept of differentiating a function with the concept of integrating a function, showing that these two operations are essentially inverses of one another.",2.5024112629998854,6.49553072200024,0,0,1.0,0.8678900657356751,0.5048598141596683,0.9999999999,1.0,True
semantic_cs500_co100_nomic-embed-text:latest_Qwen3.5-397B-A17B_concise,WHAT IS PARESTHESIAS OF HANDS,"It is more generally known as the feeling of ""pins and needles"" or of a limb ""falling asleep"".",I cannot answer from the provided context.,0.5599091589997442,0.6639559409995854,0,0,1.0,0.0,0.12153310671835481,0.0,0.0,True
