config_name,question,ground_truth,answer,ttft_seconds,total_seconds,token_count,tokens_per_second,faithfulness,answer_relevancy,answer_correctness,context_precision,context_recall
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"In the 2007 report of Motorola Solutions, what were the net sales to the top five customers of the segment in 2006, which included notable companies such as Sprint Nextel, Comcast Corporation, Verizon",2430.0,"Based on the provided context, there is no information regarding the specific net sales figures for the top five customers of the segment in 2006, nor is there any mention of the companies Sprint Nextel, Comcast Corporation, Verizon, KDDI, or China Mobile. The text only states that the segment's net sales increased to $7.7 billion in 2007 from $5.4 billion in 2006, and that net sales in the government and public safety market increased due to strong demand in North America.",2.9415361189999203,2.9415361189999203,113,38.415302559133075,1.0,0.0,0.0952958437429881,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the average segment net sales for Motorola Solutions from 2005 to 2007, in millions of dollars, as reported in the 2007 financial report?",6055.666666666667,"Based on the provided context, the average segment net sales for Motorola Solutions from 2005 to 2007 cannot be calculated because the specific net sales figures for the year 2005 are not reported.

The text explicitly states the following data points:
*   **2007 Net Sales:** $7.7 billion (which equals $7,700 million).
*   **2006 Net Sales:** $5.4 billion (which equals $5,400 million).
*   **2005 Net Sales:** The text mentions that 2005 net sales represented 14% of consolidated sales and that 20",4.524684818999958,4.524684818999958,206,45.52803305436199,0.7,0.0,0.12390572405544648,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the percentage change in commercial mortgage loans held for sale designated at fair value from 2008 to 2009, as reported by PNC Financial Services in their 2013 Form 10-K?",-0.08422301304863583,"Based on the provided context, it is not possible to calculate the percentage change in commercial mortgage loans held for sale designated at fair value from 2008 to 2009 because the document does not contain the specific balance figures for those years. The text only states that the company stopped originating these loans in 2008 and provides balance data for December 31, 2011 ($843 million) and December 31, 2012 ($772 million). Without the 2008 and 2009 balance values, no calculation can be pe",3.148003962999951,3.148003962999951,130,41.296009003786004,1.0,0.0,0.11466003899788696,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,What was the average total assets for Goldman Sachs in millions for the years 2012 and 2013?,925031.0,"Based on the provided context, the total assets for Goldman Sachs were $938,555 million as of December 2012 and $911,507 million as of December 2013. To find the average for these two years, the values are added together and divided by two:

($938,555 + $911,507) / 2 = $1,850,062 / 2 = $925,031

The average total assets for Goldman Sachs for the years 2012 and 2013 was $925,031 million.",3.603394729999991,3.603394729999991,147,40.79486456927808,0.3333333333333333,0.9753993786362306,0.34597055580151936,0.99999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What percentage of American Water Works' gross liabilities, as reported in the consolidated balance sheets for the year 2012, are specifically categorized as other long-term liabilities?",0.41084461830015523,"Based on the provided context, it is not possible to answer this question because the text does not contain the specific financial data for ""American Water Works,"" nor does it provide the total gross liabilities for the year 2012 required to calculate the percentage.

The context mentions that amounts totaling **$74,360** (in thousands, implied by the scale of other figures in the text) were reflected as other long-term liabilities as of December 31, 2012, but it does not state the total gross l",4.24477595999997,4.24477595999997,179,42.16948118976844,1.0,0.0,0.11198577757861028,0.99999999995,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What is the percentage change in the total impairment charges and net losses on long-lived assets for American Tower from 2003 to 2004, as reflected in the company's 2005 consolidated financial statem",-0.07329842931937183,"Based on the provided context, the company recorded impairments and net loss on sale of long-lived assets of $28.3 million for the year ended December 31, 2003, and $22.3 million for the year ended December 31, 2004.

To calculate the percentage change from 2003 to 2004:
1.  Identify the 2003 value: $28.3 million.
2.  Identify the 2004 value: $22.3 million.
3.  Calculate the difference: $22.3 million - $28.3 million = -$6.0 million.
4.  Divide the difference by the 2003 value: -$6.0 million / $2",5.4718221589999985,5.4718221589999985,259,47.333409689494275,1.0,0.9504697238457035,0.11354980444095536,0.8055555555287036,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What percentage of the total future minimum lease payments due in 2019, as of December 31, 2016, for LKQ Corporation's operating leases, including those for corporate office space, warehouse and distr",0.11519727434040693,"Based on the provided context, it is not possible to answer this question because the document does not contain the specific future minimum lease payment data for LKQ Corporation for the year 2019.

The text provides a table of future minimum lease payments with a total of $1,184,594 (in thousands), but the table header explicitly states these figures are ""as of December 31, 2015,"" not December 31, 2016. Additionally, the text does not identify the company as LKQ Corporation; it mentions ""Sysco""",4.147150793999913,4.147150793999913,190,45.81458679411694,1.0,0.0,0.11917413572029582,0.3333333333,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"As of December 31, 2006, what percentage of the total route miles operated by Union Pacific Corporation was accounted for by the main line?",0.5294596480347313,"As of December 31, 2006, the main line accounted for approximately 52.9% of the total route miles operated by Union Pacific Corporation.

This is calculated by taking the main line route miles for 2006, which were 27,318, and dividing it by the total route miles for 2006, which were 51,596:

$$ \frac{27,318}{51,596} \approx 0.5295 $$

Converting this decimal to a percentage gives 52.95%, which rounds to 52.9%.",3.324111581000011,3.324111581000011,144,43.31984546580102,0.3333333333333333,0.9752727773395388,0.3574788645941218,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"In the context of Aon's Employee Share Purchase Plan for U.S. employees, what was the average share price at which the company's ordinary shares were purchased in 2015, considering the plan's provisio",21.863976911640382,"Based on the provided context, it is not possible to determine the average share price at which the company's ordinary shares were purchased in 2015.

While the text states that the plan allows for the purchase of shares at 85% of the lower of the fair market value on the first or last day of each 6-month period, and that 411,636 shares were issued in 2015, the document does not provide the specific fair market values for the relevant dates in 2015, nor does it state the resulting average purcha",4.135590331000003,4.135590331000003,170,41.10658609623292,1.0,0.0,0.11412110806095552,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the percentage change in total rental expense under operating leases for Sysco from July 1, 2006 to July 2, 2007, given that the total rental expense under operating leases was $100,690,000 i",0.086074857081221,"Based on the provided context, the percentage change in total rental expense under operating leases for Sysco from fiscal 2006 to fiscal 2007 was approximately 8.5%.

The context states that the total rental expense under operating leases was $100,690,000 in fiscal 2006 and $92,710,000 in fiscal 2005. However, the context does not provide the specific rental expense figure for fiscal 2007, nor does it mention a 9% increase or the value of $110,310,000. The question asks to calculate the change b",11.017614769000033,11.017614769000033,573,52.00762706028121,0.8095238095238095,0.925487379231604,0.09415486646140556,0.49999999995,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What is the difference in the excess of current cost over LIFO cost between the fiscal years ending February 3, 2006, and January 28, 2005, for Dollar General?",12.1,"Based on the provided context, it is not possible to answer the question regarding the difference in the excess of current cost over LIFO cost for Dollar General. The context contains data on annual maturities of debt, segment net sales percentages, and total long-term debt figures, but it does not include any information about Dollar General, LIFO cost, or current cost for the fiscal years ending February 3, 2006, and January 28, 2005.",2.6064486760000136,2.6064486760000136,100,38.36637986421624,1.0,0.0,0.07120527872168678,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What percentage of Citigroup's total principal transactions revenue in 2018 was attributed to interest rate risks, as outlined in the company's 2018 financial report?",0.5722798499227544,"Based on the provided context, Citigroup's total principal transactions revenue in 2018 was $9,062 million, and the revenue attributed to interest rate risks was $5,186 million. To calculate the percentage, divide the interest rate risk revenue by the total revenue and multiply by 100: ($5,186 million / $9,062 million) * 100 = 57.23%. Therefore, approximately 57.23% of Citigroup's total principal transactions revenue in 2018 was attributed to interest rate risks.",3.325560297000038,3.325560297000038,129,38.79045588689818,0.4,0.9724849651833267,0.3744391989360496,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What percentage of the present value of lease obligations for Arista Networks, as of December 31, 2015, is classified as the current portion?",0.03140130682085272,"Based on the provided context, the specific financial data for Arista Networks as of December 31, 2015, is not available. The text contains a table showing a present value of obligation of $42,546 (in thousands) and a current portion of $1,336 (in thousands), but the document does not explicitly identify this data as belonging to Arista Networks; rather, the context includes references to Sysco and general accounting policies without a clear link to Arista Networks for the specific figures in th",6.204958420000025,6.204958420000025,306,49.31539895798347,1.0,0.0,0.3448229989523962,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"As of December 31, 2018, what percentage of Republic Services' restricted cash and marketable securities was dedicated to supporting insurance programs for workers' compensation, commercial general li",0.727104532839963,"As of December 31, 2018, Republic Services had $108.1 million in restricted cash and marketable securities, of which $78.6 million was dedicated to supporting insurance programs for workers' compensation, commercial general liability, and commercial auto liability. To calculate the percentage, divide the amount dedicated to insurance programs ($78.6 million) by the total restricted cash and marketable securities ($108.1 million) and multiply by 100: ($78.6 million / $108.1 million) * 100 = 72.71",3.6389687189999904,3.6389687189999904,157,43.1440916708799,0.4,0.9335572640825447,0.3778859307788267,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the ratio of the pre-tax gain on the securities transferred from held-to-maturity securities to available-for-sale securities to their carrying value during the year ended December 31, 2018, ",1.4893617021276595,"Based on the provided context, the ratio of the pre-tax gain on the securities transferred from held-to-maturity securities to available-for-sale securities to their carrying value during the year ended December 31, 2018, is calculated as follows:

1.  **Identify the carrying value:** The context states that securities with a carrying value of **$4.7 billion** were transferred.
2.  **Identify the pre-tax gain:** The context states that the related unrealized pre-tax gain was **$7 million**.
3.  ",6.180856253999991,6.180856253999991,301,48.698754287515655,1.0,0.9825679896929085,0.21939013767394167,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the average residential mortgage loan balance for the years 2007 and 2006 at PNC Financial Services, as reported in the 'Note 5: Loans, Commitments to Extend Credit and Concentrations of Cred",7947.0,"Based on the table provided in ""Note 5: Loans, Commitments to Extend Credit and Concentrations of Credit Risk,"" the residential mortgage loan balances were $9,557 million for 2007 and $6,337 million for 2006. To calculate the average balance for these two years, the sum of the balances ($9,557 million + $6,337 million = $15,894 million) is divided by 2, resulting in an average residential mortgage loan balance of $7,947 million.",3.3165394100000185,3.3165394100000185,124,37.38836922188098,1.0,0.9426319984406254,0.35845518587902936,0.249999999975,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What percentage of Packaging Corporation of America's total purchase commitments for energy, as outlined in the notes to consolidated financial statements for the year 2005, is allocated to the year 2",0.3616118769883351,"Based on the provided context, the total purchase commitments for energy over the next two years (2006 and 2007) amount to $3,772 (in thousands), with $1,364 (in thousands) allocated specifically to the year 2007. To determine the percentage allocated to 2007, the 2007 commitment is divided by the total commitment: $1,364 / $3,772 ≈ 0.3616. Therefore, approximately 36.2% of the total purchase commitments for energy is allocated to the year 2007.",3.341015685000002,3.341015685000002,139,41.60411476787183,1.0,0.954525147172547,0.3737534413065502,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the change in the total net derivative receivables reported on the consolidated balance sheets of JPMorgan Chase from 2014 to 2015, considering the fair value of derivative contracts and the ",-19.299999999999997,"Based on the provided context, the derivative receivables reported on the consolidated balance sheets were $79.0 billion at December 31, 2014, and $59.7 billion at December 31, 2015. These amounts represent the fair value of derivative contracts after accounting for legally enforceable master netting agreements and cash collateral held by the firm.

To calculate the change from 2014 to 2015:
$59.7 billion (2015 value) - $79.0 billion (2014 value) = -$19.3 billion.

Therefore, the total net deriv",3.9353692690000344,3.9353692690000344,168,42.68976772354791,0.3333333333333333,0.9005514634849555,0.3205674729889313,0.9999999999,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,What percentage of System Energy's receivables from the money pool in 2004 was utilized by money pool activity in terms of operating cash flows?,0.6900246785296792,"Based on the provided context, it is not possible to answer the question because the document does not state the total amount of System Energy's receivables from the money pool for the year 2004. While the text mentions that money pool activity used $42.5 million of operating cash flows in 2004, the specific receivable balance for that year is missing from the provided excerpt, which only introduces a table with the phrase ""system energy's receivables from the money pool were as follows as of de",3.148975389000043,3.148975389000043,134,42.553524066300085,0.8333333333333334,0.0,0.10829028156087371,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the combined total of unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors at PNC Financial Services for the years 2011 and 2012, in",184.0,"Based on the provided context, the unpaid principal balance of unresolved home equity indemnification and repurchase claims from private investors was $110 million as of December 31, 2011, and $74 million as of December 31, 2012. To find the combined total for these two years, the values are added together: $110 million + $74 million = $184 million. Therefore, the combined total of unpaid principal balance for the years 2011 and 2012 is $184 million.",3.1000917180000442,3.1000917180000442,124,39.9988165769482,1.0,0.9671485176426261,0.3003534037893516,0.49999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the decline in commercial paper issued by conduits during 2003, in billions, as reported in JPMorgan Chase's 2003 Annual Report?",5.800000000000001,"Based on the provided context, the commercial paper issued by conduits for which the firm acts as administrator was $17.5 billion at December 31, 2002, and $11.7 billion at December 31, 2003. To calculate the decline during 2003, subtract the 2003 amount from the 2002 amount: $17.5 billion - $11.7 billion = $5.8 billion. Therefore, the decline in commercial paper issued by conduits during 2003 was $5.8 billion.",3.428414367999949,3.428414367999949,131,38.21008371179535,1.0,0.9581974401335867,0.36051985726259694,0.3333333333,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the percentage change in risk-weighted assets at GS Bank USA, a subsidiary of Goldman Sachs, between December 2011 and December 2012, as reflected in the table presenting regulatory capital r",-0.02796390838828618,"To calculate the percentage change in risk-weighted assets at GS Bank USA between December 2011 and December 2012, we use the values provided in the table under the ""risk-weighted assets"" row:

1.  **Identify the values:**
    *   Risk-weighted assets as of December 2012: $109,669 million
    *   Risk-weighted assets as of December 2011: $112,824 million

2.  **Calculate the change:**
    *   Change = Value in 2012 - Value in 2011
    *   Change = $109,669 - $112,824 = -$3,155 million

3.  **Cal",6.003998743000011,6.003998743000011,284,47.30180870392622,1.0,0.8871695275143064,0.3993698112392104,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"In the 2012 financial report of Snap-on, what was the percentage change in the number of non-vested performance awards from the beginning to the end of the year?",-905.0,"Based on the provided context, it is not possible to calculate the percentage change in the number of non-vested performance awards from the beginning to the end of 2012 because the document does not state the total number of non-vested performance awards at the beginning of the year or at the end of the year.

The text provides specific data points such as:
*   The weighted-average grant date fair value of awards granted in 2012 ($60.00).
*   The number of vested performance share units as of 2",4.779191713000046,4.779191713000046,220,46.03288865804867,1.0,0.0,0.10163463113729476,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the ratio of Devon Energy's debt maturities scheduled for 2013 to those scheduled for 2014 as of December 31, 2012?",6.378,"Based on the provided context, the debt maturities for Devon Energy as of December 31, 2012, were $3,189 million for 2013 and $500 million for 2014. To find the ratio of the 2013 maturities to the 2014 maturities, divide the 2013 amount by the 2014 amount: $3,189 / $500 = 6.378. Therefore, the ratio of Devon Energy's debt maturities scheduled for 2013 to those scheduled for 2014 was 6.378 to 1.",3.4078775949999454,3.4078775949999454,151,44.30910318538082,1.0,0.9922833587105849,0.3649631592531665,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What is the average value of settlements, as reflected in the reconciliation of unrecognized tax benefits for Merck & Co. from 2011 to 2013?",-309.6666666666667,"Based on the provided context, it is not possible to calculate the average value of settlements for Merck & Co. from 2011 to 2013 because the document does not contain a reconciliation table or specific settlement figures for those years.

The reconciliation table included in the text only provides data for the years 2008 and 2007, showing settlements of $21 million and $1 million respectively. While the text mentions that interest and penalties associated with uncertain tax positions amounted t",4.347210629000074,4.347210629000074,193,44.396284530706765,1.0,0.0,0.1172548912530143,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the percentage change in the account balance at the end of 2011 for SL Green Realty Corp?'s restricted stock, considering the balance at the beginning and end of the year as presented in the ",0.9367660833331044,"Based on the provided context, the specific account balance for ""restricted stock"" at the end of 2011 is not explicitly stated in the text or the tables. The tables provided list a starting balance of $118,314 on January 1, 2011, and an ending balance of $158,578 on December 31, 2011; however, the line items describing the changes to this balance are labeled as ""increases in current period tax positions"" and ""decreases in prior period measurement of tax positions,"" which indicates these figures ",4.325409372999957,4.325409372999957,194,44.85124603719259,1.0,0.0,0.11920088433340376,0.3333333333,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010, as disclosed in the Notes to Consolidated Financial Statements for the year 2010?",26.8,"Based on the provided context, the total compensation expense for restricted stock recognized by Global Payments from 2008 to 2010 is calculated by summing the expenses recorded for the years ended May 31, 2008, 2009, and 2010.

The text states: ""we recognized compensation expense for restricted stock of $ 12.1 million , $ 9.0 million , and $ 5.7 million in the years ended may 31 , 2010 , 2009 and 2008.""

The calculation is as follows:
*   Year ended May 31, 2010: $12.1 million
*   Year ended Ma",5.775648910999962,5.775648910999962,261,45.18972742662989,1.0,0.9755850220131888,0.31213837603169675,0.3333333333,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What are the total operating expenses for Lockheed Martin's fiscal year 2016, as indicated in the provided financial table?",5590.0,"Based on the provided context, it is not possible to determine the total operating expenses for Lockheed Martin's fiscal year 2016. The text mentions a reduction of income from operations by $2.9 million for 2016, but it does not provide the original or final total operating expense figures. Additionally, the financial table included in the context details changes in a liability balance (likely for unrecognized tax benefits) rather than operating expenses, and the text does not explicitly name t",2.508514515999991,2.508514515999991,105,41.85744165731604,1.0,0.0,0.09528511987420556,0.0,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the change in millions of total shareholders' equity for Goldman Sachs from December 2012 to December 2013, as reflected in the table presenting information on assets, unsecured long-term bor",2751.0,"Based on the table provided in the context, the total shareholders' equity as of December 2012 was $75,716 million, and as of December 2013, it was $78,467 million. To find the change, subtract the 2012 value from the 2013 value: $78,467 million - $75,716 million = $2,751 million. Therefore, the total shareholders' equity increased by $2,751 million from December 2012 to December 2013.",3.330687545000046,3.330687545000046,133,39.931695244021505,1.0,0.9104591500009552,0.8430723784263091,0.99999999995,1.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,What was the percentage decrease in development costs incurred by Marathon Oil during 2004 compared to the previous year?,0.11346633416458853,"Based on the provided context, it is not possible to determine the percentage decrease in development costs incurred by Marathon Oil during 2004 compared to the previous year.

The context contains a table with rows labeled ""development costs incurred during the period"" and ""changes in estimated future development costs,"" but the column headers for the years (2007, 2006, 2005) do not align with the year 2004. Additionally, the text mentions development-related figures for 2005, 2004, and 2003 re",4.165481491000037,4.165481491000037,183,43.93249625412833,1.0,0.0,0.10291313343847353,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What were the net revenues in investment management for Goldman Sachs in 2016, in billions?",5.813084112149532,"Based on the provided context, the net revenues in investment management for 2017 were $6.22 billion, which was 7% higher than in 2016. To determine the 2016 net revenues, we can calculate the value by dividing the 2017 figure by 1.07 (representing a 7% increase).

Calculation: $6.22 billion / 1.07 ≈ $5.81 billion.

Therefore, the net revenues in investment management for Goldman Sachs in 2016 were approximately $5.81 billion.",3.387631498000019,3.387631498000019,132,38.96527709047747,1.0,0.9730372013024332,0.33088446874869615,0.9999999999,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"By what percentage did American Water Works' gross liability for unrecognized tax benefits, excluding interest and penalties, increase from the balance at December 31, 2011, to the balance at December",0.5297682438257518,"Based on the provided context, the gross liability for unrecognized tax benefits (excluding interest and penalties) was $46,961 as of December 31, 2011, and $74,360 as of December 31, 2012. To calculate the percentage increase, the difference between the two balances ($74,360 - $46,961 = $27,399) is divided by the 2011 balance ($46,961), resulting in approximately 0.5834. Therefore, the gross liability increased by approximately 58.34% from December 31, 2011, to December 31, 2012.",3.7582069979999915,3.7582069979999915,166,44.16999917469697,1.0,0.9395269645688432,0.12049370439153927,0.99999999995,0.0
recursive_cs1000_co100_nomic-embed-text:latest_qwen3.5:35b_detailed,"What was the percentage cumulative total shareholder return on Discovery, Inc.'s Series A common stock (DISCA) from the first trading day, September 18, 2008, to the end of the year 2011, assuming a $",1.9667000000000001,"Based on the provided context, it is not possible to state the specific percentage cumulative total shareholder return for Discovery, Inc.'s Series A common stock (DISCA) from September 18, 2008, to December 31, 2011.

While the text confirms that a performance graph exists which ""sets forth the cumulative total shareholder return"" for Series A common stock and that the graph ""assumes $100 originally invested on September 18, 2008... for the period... through the years ended December 31, 2009, 2",4.111433899000076,4.111433899000076,172,41.83455315719204,1.0,0.0,0.11227740470148603,0.0,0.0
